dataset_code;layer_code;name;description;terrestrial;marine;freshwater;cellsize_equalarea;cellsize_lonlat;units;primary_type;primary_spatial_resolution;primary_source;start_year;start_month;start_day;end_year;end_month;end_day;derivation;month;is_surface;version;layer_url
Bio-ORACLE;BO21_chloltmax_bdmean;Chlorophyll concentration (longterm max at mean depth);Longterm maximum mass concentration of chlorophyll in sea water at mean bottom depth;FALSE;TRUE;FALSE;7000;0,083333333;mg/mŸ;Model;0.25 arcdegree;Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/;2000;NA;NA;2014;NA;NA;long term maximum value at mean bottom depth;NA;FALSE;2,1;https://bio-oracle.org/data/2.1/Present.Benthic.Mean.Depth.Chlorophyll.Lt.max.BOv2_1.tif.zip
Bio-ORACLE;BO21_chloltmax_bdmin;Chlorophyll concentration (longterm max at min depth);Longterm maximum mass concentration of chlorophyll in sea water at minimum bottom depth;FALSE;TRUE;FALSE;7000;0,083333333;mg/mŸ;Model;0.25 arcdegree;Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/;2000;NA;NA;2014;NA;NA;long term maximum value at minimum bottom depth;NA;FALSE;2,1;https://bio-oracle.org/data/2.1/Present.Benthic.Min.Depth.Chlorophyll.Lt.max.BOv2_1.tif.zip
Bio-ORACLE;BO21_chloltmax_ss;Chlorophyll concentration (longterm max);Longterm maximum mass concentration of chlorophyll at the sea surface;FALSE;TRUE;FALSE;7000;0,083333333;mg/mŸ;Model;0.25 arcdegree;Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/;2000;NA;NA;2014;NA;NA;long term maximum value at sea surface;NA;TRUE;2,1;https://bio-oracle.org/data/2.1/Present.Surface.Chlorophyll.Lt.max.BOv2_1.tif.zip
Bio-ORACLE;BO21_chloltmin_bdmax;Chlorophyll concentration (longterm min at max depth);Longterm minimum mass concentration of chlorophyll in sea water at maximum bottom depth;FALSE;TRUE;FALSE;7000;0,083333333;mg/mŸ;Model;0.25 arcdegree;Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/;2000;NA;NA;2014;NA;NA;long term minimum value at maximum bottom depth;NA;FALSE;2,1;https://bio-oracle.org/data/2.1/Present.Benthic.Max.Depth.Chlorophyll.Lt.max.BOv2_1.tif.zip
Bio-ORACLE;BO21_chloltmin_bdmean;Chlorophyll concentration (longterm max at mean depth);Longterm minimum mass concentration of chlorophyll in sea water at mean bottom depth;FALSE;TRUE;FALSE;7000;0,083333333;mg/mŸ;Model;0.25 arcdegree;Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/;2000;NA;NA;2014;NA;NA;long term minimum value at mean bottom depth;NA;FALSE;2,1;https://bio-oracle.org/data/2.1/Present.Benthic.Mean.Depth.Chlorophyll.Lt.min.BOv2_1.tif.zip
Bio-ORACLE;BO21_chloltmin_bdmin;Chlorophyll concentration (longterm min at min depth);Longterm minimum mass concentration of chlorophyll in sea water at minimum bottom depth;FALSE;TRUE;FALSE;7000;0,083333333;mg/mŸ;Model;0.25 arcdegree;Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/;2000;NA;NA;2014;NA;NA;long term minimum value at minimum bottom depth;NA;FALSE;2,1;https://bio-oracle.org/data/2.1/Present.Benthic.Min.Depth.Chlorophyll.Lt.min.BOv2_1.tif.zip
Bio-ORACLE;BO21_chloltmin_ss;Chlorophyll concentration (longterm min);Longterm minimum mass concentration of chlorophyll at the sea surface;FALSE;TRUE;FALSE;7000;0,083333333;mg/mŸ;Model;0.25 arcdegree;Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/;2000;NA;NA;2014;NA;NA;long term minimum value at sea surface;NA;TRUE;2,1;https://bio-oracle.org/data/2.1/Present.Surface.Chlorophyll.Lt.min.BOv2_1.tif.zip
Bio-ORACLE;BO21_chlomax_bdmax;Chlorophyll concentration (maximum at max depth);Maximum mass concentration of chlorophyll in sea water at maximum bottom depth;FALSE;TRUE;FALSE;7000;0,083333333;mg/mŸ;Model;0.25 arcdegree;Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/;2000;NA;NA;2014;NA;NA;maximum value at maximum bottom depth;NA;FALSE;2,1;https://bio-oracle.org/data/2.1/Present.Benthic.Max.Depth.Chlorophyll.Max.BOv2_1.tif.zip
Bio-ORACLE;BO21_chlomax_bdmean;Chlorophyll concentration (maximum at mean depth);Maximum mass concentration of chlorophyll in sea water at mean bottom depth;FALSE;TRUE;FALSE;7000;0,083333333;mg/mŸ;Model;0.25 arcdegree;Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/;2000;NA;NA;2014;NA;NA;maximum value at mean bottom depth;NA;FALSE;2,1;https://bio-oracle.org/data/2.1/Present.Benthic.Mean.Depth.Chlorophyll.Max.BOv2_1.tif.zip
Bio-ORACLE;BO21_chlomax_bdmin;Chlorophyll concentration (maximum at min depth);Maximum mass concentration of chlorophyll in sea water at minimum bottom depth;FALSE;TRUE;FALSE;7000;0,083333333;mg/mŸ;Model;0.25 arcdegree;Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/;2000;NA;NA;2014;NA;NA;maximum value at minimum bottom depth;NA;FALSE;2,1;https://bio-oracle.org/data/2.1/Present.Benthic.Min.Depth.Chlorophyll.Max.BOv2_1.tif.zip
Bio-ORACLE;BO21_chlomax_ss;Chlorophyll concentration (maximum);Maximum mass concentration of chlorophyll at the sea surface;FALSE;TRUE;FALSE;7000;0,083333333;mg/mŸ;Model;0.25 arcdegree;Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/;2000;NA;NA;2014;NA;NA;maximum value at sea surface;NA;TRUE;2,1;https://bio-oracle.org/data/2.1/Present.Surface.Chlorophyll.Max.BOv2_1.tif.zip
Bio-ORACLE;BO21_chlomean_bdmax;Chlorophyll concentration (mean at max depth);Mean mass concentration of chlorophyll in sea water at maximum bottom depth;FALSE;TRUE;FALSE;7000;0,083333333;mg/mŸ;Model;0.25 arcdegree;Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/;2000;NA;NA;2014;NA;NA;mean value at maximum bottom depth;NA;FALSE;2,1;https://bio-oracle.org/data/2.1/Present.Benthic.Max.Depth.Chlorophyll.Max.BOv2_1.tif.zip
Bio-ORACLE;BO21_chlomean_bdmean;Chlorophyll concentration (mean at mean depth);Mean mass concentration of chlorophyll in sea water at mean bottom depth;FALSE;TRUE;FALSE;7000;0,083333333;mg/mŸ;Model;0.25 arcdegree;Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/;2000;NA;NA;2014;NA;NA;mean value at mean bottom depth;NA;FALSE;2,1;https://bio-oracle.org/data/2.1/Present.Benthic.Mean.Depth.Chlorophyll.Mean.BOv2_1.tif.zip
Bio-ORACLE;BO21_chlomean_bdmin;Chlorophyll concentration (mean at min depth);Mean mass concentration of chlorophyll in sea water at minimum bottom depth;FALSE;TRUE;FALSE;7000;0,083333333;mg/mŸ;Model;0.25 arcdegree;Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/;2000;NA;NA;2014;NA;NA;mean value at minimum bottom depth;NA;FALSE;2,1;https://bio-oracle.org/data/2.1/Present.Benthic.Min.Depth.Chlorophyll.Min.BOv2_1.tif.zip
Bio-ORACLE;BO21_chlomean_ss;Chlorophyll concentration (mean);Mean mass concentration of chlorophyll at the sea surface;FALSE;TRUE;FALSE;7000;0,083333333;mg/mŸ;Model;0.25 arcdegree;Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/;2000;NA;NA;2014;NA;NA;mean value at sea surface;NA;TRUE;2,1;https://bio-oracle.org/data/2.1/Present.Surface.Chlorophyll.Mean.BOv2_1.tif.zip
Bio-ORACLE;BO21_chlomin_bdmax;Chlorophyll concentration (minimum at max depth);Minimum mass concentration of chlorophyll in sea water at maximum bottom depth;FALSE;TRUE;FALSE;7000;0,083333333;mg/mŸ;Model;0.25 arcdegree;Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/;2000;NA;NA;2014;NA;NA;minimum value at maximum bottom depth;NA;FALSE;2,1;https://bio-oracle.org/data/2.1/Present.Benthic.Max.Depth.Chlorophyll.Max.BOv2_1.tif.zip
Bio-ORACLE;BO21_chlomin_bdmean;Chlorophyll concentration (minimum at mean depth);Minimum mass concentration of chlorophyll in sea water at mean bottom depth;FALSE;TRUE;FALSE;7000;0,083333333;mg/mŸ;Model;0.25 arcdegree;Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/;2000;NA;NA;2014;NA;NA;minimum value at mean bottom depth;NA;FALSE;2,1;https://bio-oracle.org/data/2.1/Present.Benthic.Mean.Depth.Chlorophyll.Min.BOv2_1.tif.zip
Bio-ORACLE;BO21_chlomin_bdmin;Chlorophyll concentration (minimum at min depth);Minimum mass concentration of chlorophyll in sea water at minimum bottom depth;FALSE;TRUE;FALSE;7000;0,083333333;mg/mŸ;Model;0.25 arcdegree;Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/;2000;NA;NA;2014;NA;NA;minimum value at minimum bottom depth;NA;FALSE;2,1;https://bio-oracle.org/data/2.1/Present.Benthic.Min.Depth.Chlorophyll.Min.BOv2_1.tif.zip
Bio-ORACLE;BO21_chlomin_ss;Chlorophyll concentration (minimum);Minimum mass concentration of chlorophyll at the sea surface;FALSE;TRUE;FALSE;7000;0,083333333;mg/mŸ;Model;0.25 arcdegree;Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/;2000;NA;NA;2014;NA;NA;minimum value at sea surface;NA;TRUE;2,1;https://bio-oracle.org/data/2.1/Present.Surface.Chlorophyll.Min.BOv2_1.tif.zip
Bio-ORACLE;BO21_chlorange_bdmax;Chlorophyll concentration (range at max depth);Range of the mass concentration of chlorophyll in sea water at maximum bottom depth;FALSE;TRUE;FALSE;7000;0,083333333;mg/mŸ;Model;0.25 arcdegree;Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/;2000;NA;NA;2014;NA;NA;range at maximum bottom depth;NA;FALSE;2,1;https://bio-oracle.org/data/2.1/Present.Benthic.Max.Depth.Chlorophyll.Max.BOv2_1.tif.zip
Bio-ORACLE;BO21_chlorange_bdmean;Chlorophyll concentration (range at mean depth);Range of the mass concentration of chlorophyll in sea water at mean bottom depth;FALSE;TRUE;FALSE;7000;0,083333333;mg/mŸ;Model;0.25 arcdegree;Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/;2000;NA;NA;2014;NA;NA;range at mean bottom depth;NA;FALSE;2,1;https://bio-oracle.org/data/2.1/Present.Benthic.Mean.Depth.Chlorophyll.Mean.BOv2_1.tif.zip
Bio-ORACLE;BO21_chlorange_bdmin;Chlorophyll concentration (range at min depth);Range of the mass concentration of chlorophyll in sea water at minimum bottom depth;FALSE;TRUE;FALSE;7000;0,083333333;mg/mŸ;Model;0.25 arcdegree;Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/;2000;NA;NA;2014;NA;NA;range at minimum bottom depth;NA;FALSE;2,1;https://bio-oracle.org/data/2.1/Present.Benthic.Min.Depth.Chlorophyll.Min.BOv2_1.tif.zip
Bio-ORACLE;BO21_chlorange_ss;Chlorophyll concentration (range);Range of mass concentration of chlorophyll at the sea surface;FALSE;TRUE;FALSE;7000;0,083333333;mg/mŸ;Model;0.25 arcdegree;Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/;2000;NA;NA;2014;NA;NA;range at sea surface;NA;TRUE;2,1;https://bio-oracle.org/data/2.1/Present.Surface.Chlorophyll.Range.BOv2_1.tif.zip
Bio-ORACLE;BO21_curvelltmax_bdmax;Current velocity (longterm max at max depth);Longterm maximum sea water velocity at maximum bottom depth;FALSE;TRUE;FALSE;7000;0,083333333;m/s;Model;0.25 arcdegree;Global Ocean Physics Reanalysis ECMWF ORAP5.0 (1979-2013) URL: http://marine.copernicus.eu/;2000;NA;NA;2014;NA;NA;long term maximum value at maximum bottom depth;NA;FALSE;2,1;https://bio-oracle.org/data/2.1/Present.Benthic.Max.Depth.Current.Velocity.Lt.max.BOv2_1.tif.zip
Bio-ORACLE;BO21_curvelltmax_bdmean;Current velocity (longterm max at mean depth);Longterm maximum sea water velocity at mean bottom depth;FALSE;TRUE;FALSE;7000;0,083333333;m/s;Model;0.25 arcdegree;Global Ocean Physics Reanalysis ECMWF ORAP5.0 (1979-2013) URL: http://marine.copernicus.eu/;2000;NA;NA;2014;NA;NA;long term maximum value at mean bottom depth;NA;FALSE;2,1;https://bio-oracle.org/data/2.1/Present.Benthic.Mean.Depth.Current.Velocity.Lt.max.BOv2_1.tif.zip
Bio-ORACLE;BO21_curvelltmax_bdmin;Current velocity (longterm max at min depth);Longterm maximum sea water velocity at minimum bottom depth;FALSE;TRUE;FALSE;7000;0,083333333;m/s;Model;0.25 arcdegree;Global Ocean Physics Reanalysis ECMWF ORAP5.0 (1979-2013) URL: http://marine.copernicus.eu/;2000;NA;NA;2014;NA;NA;long term maximum value at minimum bottom depth;NA;FALSE;2,1;https://bio-oracle.org/data/2.1/Present.Benthic.Min.Depth.Current.Velocity.Lt.max.BOv2_1.tif.zip
Bio-ORACLE;BO21_curvelltmax_ss;Current velocity (longterm max);Longterm maximum surface current velocity;FALSE;TRUE;FALSE;7000;0,083333333;m/s;Model;0.25 arcdegree;Global Ocean Physics Reanalysis ECMWF ORAP5.0 (1979-2013) URL: http://marine.copernicus.eu/;2000;NA;NA;2014;NA;NA;long term maximum value at sea surface;NA;TRUE;2,1;https://bio-oracle.org/data/2.1/Present.Surface.Current.Velocity.Lt.max.BOv2_1.tif.zip
Bio-ORACLE;BO21_curvelltmin_bdmax;Current velocity (longterm min at max depth);Longterm minimum sea water velocity at maximum bottom depth;FALSE;TRUE;FALSE;7000;0,083333333;m/s;Model;0.25 arcdegree;Global Ocean Physics Reanalysis ECMWF ORAP5.0 (1979-2013) URL: http://marine.copernicus.eu/;2000;NA;NA;2014;NA;NA;long term minimum value at maximum bottom depth;NA;FALSE;2,1;https://bio-oracle.org/data/2.1/Present.Benthic.Max.Depth.Current.Velocity.Lt.max.BOv2_1.tif.zip
Bio-ORACLE;BO21_curvelltmin_bdmean;Current velocity (longterm max at mean depth);Longterm minimum sea water velocity at mean bottom depth;FALSE;TRUE;FALSE;7000;0,083333333;m/s;Model;0.25 arcdegree;Global Ocean Physics Reanalysis ECMWF ORAP5.0 (1979-2013) URL: http://marine.copernicus.eu/;2000;NA;NA;2014;NA;NA;long term minimum value at mean bottom depth;NA;FALSE;2,1;https://bio-oracle.org/data/2.1/Present.Benthic.Mean.Depth.Current.Velocity.Lt.min.BOv2_1.tif.zip
Bio-ORACLE;BO21_curvelltmin_bdmin;Current velocity (longterm min at min depth);Longterm minimum sea water velocity at minimum bottom depth;FALSE;TRUE;FALSE;7000;0,083333333;m/s;Model;0.25 arcdegree;Global Ocean Physics Reanalysis ECMWF ORAP5.0 (1979-2013) URL: http://marine.copernicus.eu/;2000;NA;NA;2014;NA;NA;long term minimum value at minimum bottom depth;NA;FALSE;2,1;https://bio-oracle.org/data/2.1/Present.Benthic.Min.Depth.Current.Velocity.Lt.min.BOv2_1.tif.zip
Bio-ORACLE;BO21_curvelltmin_ss;Current velocity (longterm min);Longterm minimum surface current velocity;FALSE;TRUE;FALSE;7000;0,083333333;m/s;Model;0.25 arcdegree;Global Ocean Physics Reanalysis ECMWF ORAP5.0 (1979-2013) URL: http://marine.copernicus.eu/;2000;NA;NA;2014;NA;NA;long term minimum value at sea surface;NA;TRUE;2,1;https://bio-oracle.org/data/2.1/Present.Surface.Current.Velocity.Lt.min.BOv2_1.tif.zip
Bio-ORACLE;BO21_curvelmax_bdmax;Current velocity (maximum at max depth);Maximum sea water velocity at maximum bottom depth;FALSE;TRUE;FALSE;7000;0,083333333;m/s;Model;0.25 arcdegree;Global Ocean Physics Reanalysis ECMWF ORAP5.0 (1979-2013) URL: http://marine.copernicus.eu/;2000;NA;NA;2014;NA;NA;maximum value at maximum bottom depth;NA;FALSE;2,1;https://bio-oracle.org/data/2.1/Present.Benthic.Max.Depth.Current.Velocity.Max.BOv2_1.tif.zip
Bio-ORACLE;BO21_curvelmax_bdmean;Current velocity (maximum at mean depth);Maximum sea water velocity at mean bottom depth;FALSE;TRUE;FALSE;7000;0,083333333;m/s;Model;0.25 arcdegree;Global Ocean Physics Reanalysis ECMWF ORAP5.0 (1979-2013) URL: http://marine.copernicus.eu/;2000;NA;NA;2014;NA;NA;maximum value at mean bottom depth;NA;FALSE;2,1;https://bio-oracle.org/data/2.1/Present.Benthic.Mean.Depth.Current.Velocity.Max.BOv2_1.tif.zip
Bio-ORACLE;BO21_curvelmax_bdmin;Current velocity (maximum at min depth);Maximum sea water velocity at mean bottom depth;FALSE;TRUE;FALSE;7000;0,083333333;m/s;Model;0.25 arcdegree;Global Ocean Physics Reanalysis ECMWF ORAP5.0 (1979-2013) URL: http://marine.copernicus.eu/;2000;NA;NA;2014;NA;NA;maximum value at minimum bottom depth;NA;FALSE;2,1;https://bio-oracle.org/data/2.1/Present.Benthic.Min.Depth.Current.Velocity.Max.BOv2_1.tif.zip
Bio-ORACLE;BO21_curvelmax_ss;Current velocity (maximum);Maximum surface current velocity;FALSE;TRUE;FALSE;7000;0,083333333;m/s;Model;0.25 arcdegree;Global Ocean Physics Reanalysis ECMWF ORAP5.0 (1979-2013) URL: http://marine.copernicus.eu/;2000;NA;NA;2014;NA;NA;maximum value at sea surface;NA;TRUE;2,1;https://bio-oracle.org/data/2.1/Present.Surface.Current.Velocity.Max.BOv2_1.tif.zip
Bio-ORACLE;BO21_curvelmean_bdmax;Current velocity (mean at max depth);Mean sea water velocity at maximum bottom depth;FALSE;TRUE;FALSE;7000;0,083333333;m/s;Model;0.25 arcdegree;Global Ocean Physics Reanalysis ECMWF ORAP5.0 (1979-2013) URL: http://marine.copernicus.eu/;2000;NA;NA;2014;NA;NA;mean value at maximum bottom depth;NA;FALSE;2,1;https://bio-oracle.org/data/2.1/Present.Benthic.Max.Depth.Current.Velocity.Max.BOv2_1.tif.zip
Bio-ORACLE;BO21_curvelmean_bdmean;Current velocity (mean at mean depth);Mean sea water velocity at mean bottom depth;FALSE;TRUE;FALSE;7000;0,083333333;m/s;Model;0.25 arcdegree;Global Ocean Physics Reanalysis ECMWF ORAP5.0 (1979-2013) URL: http://marine.copernicus.eu/;2000;NA;NA;2014;NA;NA;mean value at mean bottom depth;NA;FALSE;2,1;https://bio-oracle.org/data/2.1/Present.Benthic.Mean.Depth.Current.Velocity.Mean.BOv2_1.tif.zip
Bio-ORACLE;BO21_curvelmean_bdmin;Current velocity (mean at min depth);Mean sea water velocity at minimum bottom depth;FALSE;TRUE;FALSE;7000;0,083333333;m/s;Model;0.25 arcdegree;Global Ocean Physics Reanalysis ECMWF ORAP5.0 (1979-2013) URL: http://marine.copernicus.eu/;2000;NA;NA;2014;NA;NA;mean value at minimum bottom depth;NA;FALSE;2,1;https://bio-oracle.org/data/2.1/Present.Benthic.Min.Depth.Current.Velocity.Min.BOv2_1.tif.zip
Bio-ORACLE;BO21_curvelmean_ss;Current velocity (mean);Mean surface current velocity;FALSE;TRUE;FALSE;7000;0,083333333;m/s;Model;0.25 arcdegree;Global Ocean Physics Reanalysis ECMWF ORAP5.0 (1979-2013) URL: http://marine.copernicus.eu/;2000;NA;NA;2014;NA;NA;mean value at sea surface;NA;TRUE;2,1;https://bio-oracle.org/data/2.1/Present.Surface.Current.Velocity.Mean.BOv2_1.tif.zip
Bio-ORACLE;BO21_curvelmin_bdmax;Current velocity (minimum at max depth);Minimum sea water velocity at maximum bottom depth;FALSE;TRUE;FALSE;7000;0,083333333;m/s;Model;0.25 arcdegree;Global Ocean Physics Reanalysis ECMWF ORAP5.0 (1979-2013) URL: http://marine.copernicus.eu/;2000;NA;NA;2014;NA;NA;minimum value at maximum bottom depth;NA;FALSE;2,1;https://bio-oracle.org/data/2.1/Present.Benthic.Max.Depth.Current.Velocity.Max.BOv2_1.tif.zip
Bio-ORACLE;BO21_curvelmin_bdmean;Current velocity (minimum at mean depth);Minimum sea water velocity at mean bottom depth;FALSE;TRUE;FALSE;7000;0,083333333;m/s;Model;0.25 arcdegree;Global Ocean Physics Reanalysis ECMWF ORAP5.0 (1979-2013) URL: http://marine.copernicus.eu/;2000;NA;NA;2014;NA;NA;minimum value at mean bottom depth;NA;FALSE;2,1;https://bio-oracle.org/data/2.1/Present.Benthic.Mean.Depth.Current.Velocity.Min.BOv2_1.tif.zip
Bio-ORACLE;BO21_curvelmin_bdmin;Current velocity (minimum at min depth);Minimum sea water velocity at minimum bottom depth;FALSE;TRUE;FALSE;7000;0,083333333;m/s;Model;0.25 arcdegree;Global Ocean Physics Reanalysis ECMWF ORAP5.0 (1979-2013) URL: http://marine.copernicus.eu/;2000;NA;NA;2014;NA;NA;minimum value at minimum bottom depth;NA;FALSE;2,1;https://bio-oracle.org/data/2.1/Present.Benthic.Min.Depth.Current.Velocity.Min.BOv2_1.tif.zip
Bio-ORACLE;BO21_curvelmin_ss;Current velocity (minimum);Minimum surface current velocity;FALSE;TRUE;FALSE;7000;0,083333333;m/s;Model;0.25 arcdegree;Global Ocean Physics Reanalysis ECMWF ORAP5.0 (1979-2013) URL: http://marine.copernicus.eu/;2000;NA;NA;2014;NA;NA;minimum value at sea surface;NA;TRUE;2,1;https://bio-oracle.org/data/2.1/Present.Surface.Current.Velocity.Min.BOv2_1.tif.zip
Bio-ORACLE;BO21_curvelrange_bdmax;Current velocity (range at max depth);Range of the sea water velocity at maximum bottom depth;FALSE;TRUE;FALSE;7000;0,083333333;m/s;Model;0.25 arcdegree;Global Ocean Physics Reanalysis ECMWF ORAP5.0 (1979-2013) URL: http://marine.copernicus.eu/;2000;NA;NA;2014;NA;NA;range at maximum bottom depth;NA;FALSE;2,1;https://bio-oracle.org/data/2.1/Present.Benthic.Max.Depth.Current.Velocity.Max.BOv2_1.tif.zip
Bio-ORACLE;BO21_curvelrange_bdmean;Current velocity (range at mean depth);Range of the sea water velocity at mean bottom depth;FALSE;TRUE;FALSE;7000;0,083333333;m/s;Model;0.25 arcdegree;Global Ocean Physics Reanalysis ECMWF ORAP5.0 (1979-2013) URL: http://marine.copernicus.eu/;2000;NA;NA;2014;NA;NA;range at mean bottom depth;NA;FALSE;2,1;https://bio-oracle.org/data/2.1/Present.Benthic.Mean.Depth.Current.Velocity.Mean.BOv2_1.tif.zip
Bio-ORACLE;BO21_curvelrange_bdmin;Current velocity (range at min depth);Range of the sea water velocity at minimum bottom depth;FALSE;TRUE;FALSE;7000;0,083333333;m/s;Model;0.25 arcdegree;Global Ocean Physics Reanalysis ECMWF ORAP5.0 (1979-2013) URL: http://marine.copernicus.eu/;2000;NA;NA;2014;NA;NA;range at minimum bottom depth;NA;FALSE;2,1;https://bio-oracle.org/data/2.1/Present.Benthic.Min.Depth.Current.Velocity.Min.BOv2_1.tif.zip
Bio-ORACLE;BO21_curvelrange_ss;Current velocity (range);Range of surface current velocity;FALSE;TRUE;FALSE;7000;0,083333333;m/s;Model;0.25 arcdegree;Global Ocean Physics Reanalysis ECMWF ORAP5.0 (1979-2013) URL: http://marine.copernicus.eu/;2000;NA;NA;2014;NA;NA;range at sea surface;NA;TRUE;2,1;https://bio-oracle.org/data/2.1/Present.Surface.Current.Velocity.Range.BOv2_1.tif.zip
Bio-ORACLE;BO21_dissoxltmax_bdmax;Dissolved oxygen concentration (longterm max at max depth);Longterm maximum mole concentration of dissolved molecular oxygen in sea water at maximum bottom depth;FALSE;TRUE;FALSE;7000;0,083333333;¾mol/mŸ;Model;0.25 arcdegree;Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/;2000;NA;NA;2014;NA;NA;long term maximum value at maximum bottom depth;NA;FALSE;2,1;https://bio-oracle.org/data/2.1/Present.Surface.Dissolved.oxygen.Lt.max.BOv2_1.tif.zip
Bio-ORACLE;BO21_dissoxltmax_bdmean;Dissolved oxygen concentration (longterm max at mean depth);Longterm maximum mole concentration of dissolved molecular oxygen in sea water at mean bottom depth;FALSE;TRUE;FALSE;7000;0,083333333;¾mol/mŸ;Model;0.25 arcdegree;Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/;2000;NA;NA;2014;NA;NA;long term maximum value at mean bottom depth;NA;FALSE;2,1;https://bio-oracle.org/data/2.1/Present.Surface.Dissolved.oxygen.Lt.max.BOv2_1.tif.zip
Bio-ORACLE;BO21_dissoxltmax_bdmin;Dissolved oxygen concentration (longterm max at min depth);Longterm maximum mole concentration of dissolved molecular oxygen in sea water at minimum bottom depth;FALSE;TRUE;FALSE;7000;0,083333333;¾mol/mŸ;Model;0.25 arcdegree;Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/;2000;NA;NA;2014;NA;NA;long term maximum value at minimum bottom depth;NA;FALSE;2,1;https://bio-oracle.org/data/2.1/Present.Surface.Dissolved.oxygen.Lt.max.BOv2_1.tif.zip
Bio-ORACLE;BO21_dissoxltmax_ss;Dissolved oxygen concentration (longterm max);Longterm maximum dissolved oxygen concentration;FALSE;TRUE;FALSE;7000;0,083333333;¾mol/mŸ;Model;0.25 arcdegree;Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/;2000;NA;NA;2014;NA;NA;long term maximum value at sea surface;NA;TRUE;2,1;https://bio-oracle.org/data/2.1/Present.Surface.Dissolved.oxygen.Lt.max.BOv2_1.tif.zip
Bio-ORACLE;BO21_dissoxltmin_bdmax;Dissolved oxygen concentration (longterm min at max depth);Longterm minimum mole concentration of dissolved molecular oxygen in sea water at maximum bottom depth;FALSE;TRUE;FALSE;7000;0,083333333;¾mol/mŸ;Model;0.25 arcdegree;Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/;2000;NA;NA;2014;NA;NA;long term minimum value at maximum bottom depth;NA;FALSE;2,1;https://bio-oracle.org/data/2.1/Present.Surface.Dissolved.oxygen.Lt.max.BOv2_1.tif.zip
Bio-ORACLE;BO21_dissoxltmin_bdmean;Dissolved oxygen concentration (longterm max at mean depth);Longterm minimum mole concentration of dissolved molecular oxygen in sea water at mean bottom depth;FALSE;TRUE;FALSE;7000;0,083333333;¾mol/mŸ;Model;0.25 arcdegree;Global Ocean Biogeochemistry NON ASSIMILATIVE Hindcast (PISCES) URL: http://marine.copernicus.eu/;2000;NA;NA;2014;NA;NA;long term minimum value at mean bottom depth;NA;FALSE;2,1;https://bio-oracle.org/data/2.1/Present.Surface.Dissolved.oxygen.Lt.min.BOv2_1.tif.zip
